timestamp, GAS, COAL, OIL, SOLAR, WIND, THERMO, STORAGE
2019-12-13 10:00:00, 4568.912837564945, 2650.796875, 0, 123.46505212783813, 13.191079411506653, 0, 0
2019-12-13 11:00:00, 4667.54873162508, 2589.015625, 0, 133.0406837463379, 12.901136193275452, 0, 0
2019-12-13 12:00:00, 4665.824603617191, 2638.640625, 0, 129.48144626617432, 11.26093727350235, 0, 0
2019-12-13 13:00:00, 4822.221422553062, 2704.03125, 0, 116.9517011642456, 12.141321659088135, 0, 0
2019-12-13 14:00:00, 5010.484816014767, 2922.75, 0, 86.59754061698914, 9.660598754882812, 0, 0
2019-12-13 15:00:00, 5552.0785874426365, 2905.640625, 0, 34.192207872867584, 4.154267204925418, 0, 0
2019-12-13 16:00:00, 5739.344280600548, 2840.640625, 0, 2.8703941106796265, 4.912302419543266, 0, 0
2019-12-13 17:00:00, 6038.619906067848, 2795.453125, 0, 0, 5.497320771217346, 0, 0
2019-12-13 18:00:00, 6039.365301370621, 2687.046875, 0, 0, 6.3680853843688965, 0, 0
2019-12-13 19:00:00, 5732.890620648861, 2590.46875, 0, 0, 4.324824213981628, 0, 0
2019-12-13 20:00:00, 5523.936745464802, 2413.6875, 0, 0, 5.364884793758392, 0, 0
2019-12-13 21:00:00, 5391.261242330074, 2275.25, 0, 0, 8.849518775939941, 0, 0
2019-12-13 22:00:00, 5058.764343857765, 2204.96875, 0, 0, 7.0342685878276825, 0, 0
2019-12-13 23:00:00, 4742.322108626366, 2023.1875, 0, 0, 14.587555284500121, 0, 0
2019-12-14 00:00:00, 4296.968200087547, 1895.15625, 0, 0, 11.847258145809173, 0, 0
2019-12-14 01:00:00, 3912.830371260643, 1828.09375, 0, 0, 10.496189787983894, 0, 0
2019-12-14 02:00:00, 3655.8149530887604, 1825.28125, 0, 0, 4.163548406213522, 0, 0
2019-12-14 03:00:00, 3511.3447766304016, 1826.828125, 0, 0, 1.4729152992367744, 0, 0
2019-12-14 04:00:00, 3523.3946181833744, 1830.0625, 0, 0, 5.8245692402124405, 0, 0
2019-12-14 05:00:00, 3732.657129108906, 1830.15625, 0, 0, 9.508234024047852, 0, 0
2019-12-14 06:00:00, 3881.5192890167236, 1865.046875, 0, 0, 9.75988894701004, 0, 0
2019-12-14 07:00:00, 3991.5538988113403, 1918.71875, 0, 17.292694747447968, 9.534072160720825, 0, 0
2019-12-14 08:00:00, 4071.402881860733, 1925.65625, 0, 79.60447406768799, 3.5586090558999786, 0, 0
2019-12-14 09:00:00, 4075.6502324938774, 1929.328125, 0, 124.23355913162231, 1.2967434842139482, 0, 0
2019-12-14 10:00:00, 3999.786395549774, 1921.03125, 0, 146.47477340698242, 3.626117088831961, 0, 0
