Timestamp, Sum, GAS, COAL, OIL, SOLAR, WIND, THERMO, STORAGE
2019-09-01 00:00:00, 8481.399244274944 , 4944.171527892351, 3535.046875, 0, 0, 2.1808413825929165, 0, 0
2019-09-01 01:00:00, 7861.470681764185 , 4707.719444155693, 3147.578125, 0, 0, 6.173112608492374, 0, 0
2019-09-01 02:00:00, 7478.170152634382 , 4479.59278473258, 2992.046875, 0, 0, 6.530492901802063, 0, 0
2019-09-01 03:00:00, 7250.357049942017 , 4360.056488037109, 2884.140625, 0, 0, 6.159936904907227, 0, 0
2019-09-01 04:00:00, 7176.637505872175 , 4294.2185980677605, 2880.578125, 0, 0, 1.84078280441463, 0, 0
2019-09-01 05:00:00, 7251.076416164637 , 4364.005238652229, 2884.953125, 0, 0, 2.118052512407303, 0, 0
2019-09-01 06:00:00, 7421.150406181812 , 4532.31797349453, 2884.25, 0, 1.2527289390563965, 3.3297037482261658, 0, 0
2019-09-01 07:00:00, 8120.306255862117 , 5172.4495332837105, 2925.6875, 0, 20.129764080047607, 2.0394584983587265, 0, 0
2019-09-01 08:00:00, 8808.364922910929 , 5569.264136970043, 3166.859375, 0, 70.87659811973572, 1.364812821149826, 0, 0
2019-09-01 09:00:00, 9436.468913309276 , 6059.410570919514, 3225.96875, 0, 131.2599503993988, 0.17501037567853928, 19.65463161468506, 0
2019-09-01 10:00:00, 9799.991171240807 , 6186.374792933464, 3252.578125, 0, 183.83912229537964, 0, 177.1991310119629, 0
2019-09-01 11:00:00, 10176.931618452072 , 6482.57028222084, 3254.3125, 0, 208.06082201004028, 0, 231.9880142211914, 0
2019-09-01 12:00:00, 10305.244080930948 , 6536.30610203743, 3252.0625, 62.437499046325684, 216.54603099822998, 0.02592483162879944, 237.86602401733398, 0
2019-09-01 13:00:00, 11155.27524907887 , 7161.432055711746, 3249.5625, 289.02845573425293, 216.77906131744385, 0.5108350068330765, 237.96234130859375, 0
2019-09-01 14:00:00, 11517.261433929205 , 7254.764899671078, 3248.65625, 566.7347049713135, 203.1074342727661, 1.669661432504654, 242.32848358154297, 0
2019-09-01 15:00:00, 11660.214959919453 , 7326.800094902515, 3200.828125, 712.4076890945435, 181.52702617645264, 3.2102560997009277, 235.44176864624023, 0
2019-09-01 16:00:00, 11579.60617890954 , 7280.097962141037, 3199.703125, 714.6832327842712, 146.1212933063507, 9.651707798242569, 229.34885787963867, 0
2019-09-01 17:00:00, 11417.545424669981 , 7294.178871482611, 3195.84375, 627.3374991416931, 88.77834522724152, 14.4677574634552, 196.93920135498047, 0
2019-09-01 18:00:00, 11196.2951699996 , 7376.966811954975, 3199.53125, 464.90625047683716, 19.596286177635193, 14.555014123916624, 120.73955726623535, 0
2019-09-01 19:00:00, 11097.292546416522 , 7382.040684968233, 3211.84375, 418.53749990463257, 0, 10.210295076370238, 74.66031646728516, 0
2019-09-01 20:00:00, 11201.972692996264 , 7497.396584481001, 3213.90625, 417.78749990463257, 0, 9.195427000522614, 63.68693161010742, 0
2019-09-01 21:00:00, 10866.216733023524 , 7177.885849535465, 3208.625, 418.40625, 0, 8.184969410300255, 53.11466407775879, 0
2019-09-01 22:00:00, 10278.738079458475 , 6846.214098423719, 3210.765625, 214.93125009536743, 0, 6.827105939388275, 0, 0
2019-09-01 23:00:00, 9535.915958702564 , 6322.417042315006, 3204.921875, 0, 0, 8.577041387557983, 0, 0
2019-09-02 00:00:00, 8872.362309182883 , 5684.179312109947, 3178.8125, 0, 0, 9.370497072935104, 0, 0
2019-09-02 01:00:00, 8384.89724418521 , 5283.26730465889, 3094.359375, 0, 0, 7.270564526319504, 0, 0
2019-09-02 02:00:00, 7999.019102994353 , 4958.369494795799, 3033.328125, 0, 0.5403425097465515, 6.781140688806772, 0, 0
2019-09-02 03:00:00, 7761.701058119535 , 4783.764648318291, 2968.46875, 0, 3.651646137237549, 5.816013664007187, 0, 0
2019-09-02 04:00:00, 7656.254329711199 , 4676.2285387218, 2968.515625, 0, 7.079594135284424, 4.4305718541145325, 0, 0
2019-09-02 05:00:00, 7679.160117149353 , 4699.742590367794, 2969.25, 0, 7.342754364013672, 2.8247724175453186, 0, 0
2019-09-02 06:00:00, 7658.723473887891 , 4746.237597435713, 2911.5625, 0, 0, 0.923376452177763, 0, 0
2019-09-02 07:00:00, 8152.117854438722 , 5240.024512737989, 2887.3125, 0, 24.11594009399414, 0.6649016067385674, 0, 0
2019-09-02 08:00:00, 8884.88401375711 , 5804.615460991859, 2992.953125, 0, 86.89791536331177, 0.4175124019384384, 0, 0
2019-09-02 09:00:00, 9466.323808098758 , 6089.107392281294, 3206.53125, 0, 147.5603311061859, 0.06487148495853035, 23.05996322631836, 0
2019-09-02 10:00:00, 9768.956889420748 , 6115.251022785902, 3261.765625, 0, 189.21877193450928, 0.2240179181098938, 202.49745178222656, 0
2019-09-02 11:00:00, 9976.83991725836 , 6253.46752306819, 3259.6875, 0, 207.02361822128296, 0.78421984706074, 255.87705612182617, 0
2019-09-02 12:00:00, 10261.19175568223 , 6519.573285877705, 3257.734375, 0, 221.17514848709106, 2.3166771829128265, 260.3922691345215, 0
2019-09-02 13:00:00, 10667.486571073532 , 6927.7214640676975, 3259.046875, 0, 219.57500219345093, 1.8596337735652924, 259.28359603881836, 0
2019-09-02 14:00:00, 11124.701237529516 , 7402.842417836189, 3254.65625, 0, 208.41175651550293, 5.258315771818161, 253.53249740600586, 0
2019-09-02 15:00:00, 11328.299766004086 , 7608.372922003269, 3255.328125, 25.5, 186.3568458557129, 12.538500189781189, 240.20337295532227, 0
